// SpatialAnalyzer SA 2018.07.11_43856 ( x64 )  
// ???????? 'A::WORLD'
// 68.26%????(1.0 sigma)
// UNCERTAINTY: U-x,  U-y,  U-z
// AXES = CARTESIAN: X,  Y,  Z (mm)
// Point,  X,  Y,  Z,  [Planar Offset],  [Radial Offset],  [HighTol-x],  [LowTol-x],  [HighTol-y],  [LowTol-y],  [HighTol-z],  [LowTol-z],  [HighTol-mag],  [LowTol-mag],  [U-x],  [U-y],  [U-z],  [U-mag],  [W-x],  [W-y],  [W-z],  [Timestamp],  [Notes],  [Most Recent Active Measurement Details]

P31,  -2920.346242,  1121.846249,  -303.465244,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:41:58,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.007045 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.006394 mm, h = 0.000037, v = 0.000039 deg. Level Compensation OFF
P32,  -2819.176165,  1248.429863,  -302.972458,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:42:14,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.002323 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.000856 mm, h = 0.000037, v = 0.000015 deg. Level Compensation OFF
P33,  -2898.470909,  1330.301178,  -186.517191,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:42:29,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.015682 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.011833 mm, h = 0.000182, v = 0.000031 deg. Level Compensation OFF
P34,  -2912.418859,  1224.688861,  -245.157177,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:42:43,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.042937 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.008864 mm, h = 0.000668, v = 0.000365 deg. Level Compensation OFF
P35,  -2912.380142,  1224.403550,  -244.742518,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:42:50,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.736064 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.342993 mm, h = 0.010876, v = 0.004593 deg. Level Compensation OFF
P36,  -3003.750932,  1205.393951,  -185.086618,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:43:00,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.039317 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.016396 mm, h = 0.000631, v = 0.000045 deg. Level Compensation OFF
P37,  -2920.354254,  1121.852395,  -303.451956,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:43:14,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.011800 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.009877 mm, h = 0.000045, v = 0.000109 deg. Level Compensation OFF
P38,  -2819.174621,  1248.427360,  -302.968959,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:43:29,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.008647 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.002339 mm, h = 0.000152, v = 0.000027 deg. Level Compensation OFF
P39,  -2898.472826,  1330.302243,  -186.508303,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:43:45,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.013648 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.009949 mm, h = 0.000166, v = 0.000028 deg. Level Compensation OFF
P40,  -3003.745174,  1205.388371,  -185.074089,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:44:53,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.040779 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.016740 mm, h = 0.000657, v = 0.000047 deg. Level Compensation OFF
P41,  -2920.362805,  1121.857503,  -303.450326,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:45:07,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.003817 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.002264 mm, h = 0.000029, v = 0.000048 deg. Level Compensation OFF
P42,  -2819.175143,  1248.436190,  -302.961848,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:45:22,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.002727 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.000646 mm, h = 0.000033, v = 0.000037 deg. Level Compensation OFF
P43,  -2898.469234,  1330.299692,  -186.496928,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:45:38,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.015197 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.010010 mm, h = 0.000203, v = 0.000033 deg. Level Compensation OFF
P44,  -2912.420543,  1224.738305,  -245.117388,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:45:52,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.077579 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.016452 mm, h = 0.001164, v = 0.000729 deg. Level Compensation OFF
P45,  -3003.744110,  1205.391654,  -185.070350,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:46:12,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.036545 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.015243 mm, h = 0.000587, v = 0.000041 deg. Level Compensation OFF
P46,  -2920.370122,  1121.853738,  -303.445838,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:46:26,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.016002 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.010674 mm, h = 0.000071, v = 0.000205 deg. Level Compensation OFF
P47,  -2819.173697,  1248.438492,  -302.957712,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:46:41,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.003936 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.001554 mm, h = 0.000065, v = 0.000016 deg. Level Compensation OFF
P48,  -2898.467968,  1330.307716,  -186.494689,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:46:57,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.012600 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.009635 mm, h = 0.000144, v = 0.000023 deg. Level Compensation OFF
P49,  -2912.421769,  1224.710555,  -245.123787,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:47:11,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.062513 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.018250 mm, h = 0.000940, v = 0.000539 deg. Level Compensation OFF
P50,  -3003.755958,  1205.395692,  -185.068534,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:47:28,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.037037 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.015600 mm, h = 0.000593, v = 0.000044 deg. Level Compensation OFF
P51,  -2920.361200,  1121.853579,  -303.444498,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:47:42,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.008551 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.006073 mm, h = 0.000028, v = 0.000106 deg. Level Compensation OFF
P52,  -2819.178178,  1248.439732,  -302.953696,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:47:57,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.004807 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.001426 mm, h = 0.000084, v = 0.000014 deg. Level Compensation OFF
P53,  -2898.472919,  1330.317629,  -186.493055,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:48:13,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.010468 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.007751 mm, h = 0.000121, v = 0.000038 deg. Level Compensation OFF
P54,  -2912.432727,  1224.663291,  -245.154250,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:48:27,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.007712 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.004483 mm, h = 0.000100, v = 0.000053 deg. Level Compensation OFF
P55,  -2915.415135,  1223.174591,  -242.774201,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:48:38,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.962061 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.514552 mm, h = 0.010434, v = 0.010369 deg. Level Compensation OFF
P56,  -3003.753465,  1205.403475,  -185.061549,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:48:47,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.038046 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.015472 mm, h = 0.000614, v = 0.000043 deg. Level Compensation OFF
P57,  -2920.364298,  1121.852867,  -303.444650,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:49:02,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.005003 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.004071 mm, h = 0.000047, v = 0.000026 deg. Level Compensation OFF
P58,  -2819.172389,  1248.433886,  -302.952833,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:49:17,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.002625 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.001000 mm, h = 0.000041, v = 0.000020 deg. Level Compensation OFF
P59,  -2898.474826,  1330.317680,  -186.487118,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:49:32,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.015537 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.011412 mm, h = 0.000187, v = 0.000031 deg. Level Compensation OFF
P60,  -3003.756099,  1205.398621,  -185.050036,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:50:15,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.045661 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.018292 mm, h = 0.000739, v = 0.000050 deg. Level Compensation OFF
P61,  -2920.364788,  1121.858850,  -303.441936,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:50:29,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.005728 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.002853 mm, h = 0.000063, v = 0.000065 deg. Level Compensation OFF
P62,  -2819.174728,  1248.440276,  -302.951295,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:50:44,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.003593 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.000685 mm, h = 0.000057, v = 0.000033 deg. Level Compensation OFF
P63,  -2898.467091,  1330.313488,  -186.488417,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:50:59,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.020371 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.012665 mm, h = 0.000277, v = 0.000073 deg. Level Compensation OFF
P64,  -2912.435395,  1224.707391,  -245.125580,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:51:13,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.052779 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.013300 mm, h = 0.000786, v = 0.000489 deg. Level Compensation OFF
P65,  -3003.755211,  1205.394120,  -185.050716,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:51:37,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.037712 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.016216 mm, h = 0.000599, v = 0.000070 deg. Level Compensation OFF
P66,  -2920.372815,  1121.862971,  -303.425748,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:51:51,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.006963 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.005186 mm, h = 0.000041, v = 0.000074 deg. Level Compensation OFF
P67,  -2819.181252,  1248.446643,  -302.942289,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:52:06,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.002622 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.001484 mm, h = 0.000024, v = 0.000032 deg. Level Compensation OFF
P68,  -2898.470501,  1330.316357,  -186.482494,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  10/10/20 14:52:22,  ,  AT960-MR 751643 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.012501 mm,  Weather:T=25.6C,P=1008.1hPA(mbar),H=64.2%,  Measure Time Stable Point Standard Pt. To SA Parameters:,  ???? =  ??/??,  ???????=0.000000,  ?=5,  Measure Time (Sec)=0.500000,  ????=0.001000,  ????=0.300000,  ?/??=??,  ???????=??,  std components: d = 0.008282 mm, h = 0.000166, v = 0.000029 deg. Level Compensation OFF
